word,phonetic,definition_zh,definition_en,example,tags,audio_file
clash,,"n.冲突,撞击声,抵触;v.(使)发出撞击声,猛撞,冲突",,,sholvoir;cet6;exam;core,
clasp,,"n.扣子,钩,紧握,抱住;v.扣紧,紧握,搂抱,密切合作",,,sholvoir;cet6;exam;core,
classic,,"n.杰作,名著;adj.第一流的",,,sholvoir;cet6;exam;core,
classical,,"adj.古典的,正统派的,古典文学的",,,sholvoir;cet6;exam;core,
classification,,"n.分类,分级",,,sholvoir;cet6;exam;core,
clearance,,n.清除,,,sholvoir;cet6;exam;core,
clerk,,"n.职员,办事员,<美>店员",,,sholvoir;cet6;exam;core,
client,,"n.[计]顾客,客户,委托人",,,sholvoir;cet6;exam;core,
cliff,,"n.悬崖,绝壁",,,sholvoir;cet6;exam;core,
climate,,"n.气候,风土,思潮",,,sholvoir;cet6;exam;core,
climax,,"n.高潮,顶点",,,sholvoir;cet6;exam;core,
cling,,"vi.粘紧,附着,紧贴,坚持(意见),墨守(习惯)",,,sholvoir;cet6;exam;core,
clip,,"n.夹子,回形针,子弹夹;vt.夹住,剪短,修剪",,,sholvoir;cet6;exam;core,
clockwise,,adj.顺时针方向的;adv.顺时针方向地,,,sholvoir;cet6;exam;core,
clone,,"n.无性系,无性繁殖,克隆;v.无性繁殖,复制",,,sholvoir;cet6;exam;core,
closet,,"n.壁橱,储藏室,厕所;adj.关起门来的;vt.关入私室密谈",,,sholvoir;cet6;exam;core,
clue,,n.线索,,,sholvoir;cet6;exam;core,
cluster,,"n.串,丛;vi.丛生,成群",,,sholvoir;cet6;exam;core,
clutch,,"v.抓住,攫住;n.离合器",,,sholvoir;cet6;exam;core,
coalition,,"n.合并,接合,联合",,,sholvoir;cet6;exam;core,
coarse,,"adj.粗糙的,粗鄙的",,,sholvoir;cet6;exam;core,
cocaine,,"n.古柯碱,可卡因",,,sholvoir;cet6;exam;core,
cocktail,,"n.鸡尾酒,(第一道用杯盛的)开味食品;adj.鸡尾酒的",,,sholvoir;cet6;exam;core,
cognitive,,"adj.认知的,认识的,有感知的",,,sholvoir;cet6;exam;core,
coherent,,"adj.粘在一起的,一致的,连贯的",,,sholvoir;cet6;exam;core,
coincide,,"vi.一致,符合",,,sholvoir;cet6;exam;core,
coincidence,,"n.一致,相合,同时发生或同时存在(尤指偶然)的事",,,sholvoir;cet6;exam;core,
collaboration,,"n.协作,通敌",,,sholvoir;cet6;exam;core,
collapse,,"n.倒塌,崩溃,失败,虚脱;vi.倒塌,崩溃,瓦解,失败,病倒",,,sholvoir;cet6;exam;core,
colleague,,"n.同事,同僚",,,sholvoir;cet6;exam;core,
collide,,"vi.碰撞,抵触",,,sholvoir;cet6;exam;core,
collision,,"n.碰撞,冲突",,,sholvoir;cet6;exam;core,
colonial,,"adj.殖民的,殖民地的n.殖民地居民",,,sholvoir;cet6;exam;core,
combat,,"n.战斗,格斗;v.战斗,搏斗,抗击",,,sholvoir;cet6;exam;core,
combination,,"n.结合,联合,合并,化合,化合物",,,sholvoir;cet6;exam;core,
combine,,"v.(使)联合,(使)结合;n.联合企业,联合收割机;n.联合收割机",,,sholvoir;cet6;exam;core,
comet,,n.彗星,,,sholvoir;cet6;exam;core,
comic,,"n.滑稽演员;adj.滑稽的,喜剧的",,,sholvoir;cet6;exam;core,
command,,"n.命令,掌握,司令部;v.命令,指挥,克制,支配,博得,俯临",,,sholvoir;cet6;exam;core,
commemorate,,vt.纪念,,,sholvoir;cet6;exam;core,
commence,,"v.开始,着手",,,sholvoir;cet6;exam;core,
commend,,"vt.称赞,表扬,推荐,委托,吸引",,,sholvoir;cet6;exam;core,
commentary,,"n.注释,解说词",,,sholvoir;cet6;exam;core,
commercial,,"adj.商业的,贸易的",,,sholvoir;cet6;exam;core,
commission,,"n.委任,委托,代办(权),代理(权),犯(罪),佣金;vt.委任,任命,委托,委托制作,使服役",,,sholvoir;cet6;exam;core,
commit,,"vt.犯(错误),干(坏事),把...交托给,提交,答应负责",,,sholvoir;cet6;exam;core,
commitment,,"n.委托事项,许诺,承担义务",,,sholvoir;cet6;exam;core,
committee,,n.委员会,,,sholvoir;cet6;exam;core,
commodity,,n.日用品,,,sholvoir;cet6;exam;core,
commonplace,,"n.平凡的事,平常话;adj.平凡的",,,sholvoir;cet6;exam;core,
commonwealth,,"n.国民整体,共和国,联邦",,,sholvoir;cet6;exam;core,
communicate,,"v.沟通,通信,(房间、道路、花园等)相通,传达,感染",,,sholvoir;cet6;exam;core,
communication,,"n.传达,信息,交通,通讯",,,sholvoir;cet6;exam;core,
community,,"n.公社,团体,社会,(政治)共同体,共有,一致,共同体,(生物)群落",,,sholvoir;cet6;exam;core,
commute,,"v.交换,抵偿,减刑,<电工>整流",,,sholvoir;cet6;exam;core,
compact,,"adj.紧凑的,紧密的,简洁的;n.契约,合同,小粉盒",,,sholvoir;cet6;exam;core,
companion,,"n.同伴,共事者",,,sholvoir;cet6;exam;core,
comparable,,"adj.可比较的,比得上的",,,sholvoir;cet6;exam;core,
compare,,"v.比较,相比,比喻n.比较",,,sholvoir;cet6;exam;core,
comparison,,"n.比较,对照,比喻,比较关系",,,sholvoir;cet6;exam;core,
compartment,,"n.间隔间,车厢",,,sholvoir;cet6;exam;core,
compatible,,"adj.谐调的,一致的,兼容的",,,sholvoir;cet6;exam;core,
compel,,"vt.强迫,迫使",,,sholvoir;cet6;exam;core,
compensate,,"v.偿还,补偿,付报酬",,,sholvoir;cet6;exam;core,
compete,,"vi.比赛,竞争",,,sholvoir;cet6;exam;core,
competence,,n.能力,,,sholvoir;cet6;exam;core,
competitive,,adj.竞争的,,,sholvoir;cet6;exam;core,
compile,,"vt.编译,编辑,汇编",,,sholvoir;cet6;exam;core,
complain,,"v.抱怨,悲叹,控诉",,,sholvoir;cet6;exam;core,
complaint,,"n.诉苦,抱怨,牢骚,委屈,疾病",,,sholvoir;cet6;exam;core,
complement,,"n.补足物,[文法]补语,[数]余角;vt.补助,补足",,,sholvoir;cet6;exam;core,
complex,,"adj.复杂的,合成的,综合的;n.联合体",,,sholvoir;cet6;exam;core,
complexion,,"n.面色,肤色,情况,局面",,,sholvoir;cet6;exam;core,
complicated,,"adj.复杂的,难解的",,,sholvoir;cet6;exam;core,
complication,,"n.复杂化,(使复杂的)因素;n.[医]并发症",,,sholvoir;cet6;exam;core,
compliment,,"n.称赞,恭维,致意,问候,道贺;vt.称赞,褒扬,恭维",,,sholvoir;cet6;exam;core,
comply,,"vi.顺从,答应,遵守",,,sholvoir;cet6;exam;core,
component,,"n.成分;adj.组成的,构成的",,,sholvoir;cet6;exam;core,
compose,,"v.组成,写作,排字,(使)安定,调解",,,sholvoir;cet6;exam;core,
composite,,"adj.合成的,复合的;n.合成物",,,sholvoir;cet6;exam;core,
compound,,"n.混合物,[化]化合物;adj.复合的;v.混合,配合",,,sholvoir;cet6;exam;core,
comprehension,,"n.理解,包含",,,sholvoir;cet6;exam;core,
comprehensive,,"adj.全面的,广泛的,能充分理解的,包容的",,,sholvoir;cet6;exam;core,
compromise,,"n.妥协,折衷;v.妥协,折衷,危及...的安全",,,sholvoir;cet6;exam;core,
compulsory,,"adj.必需做的,必修的,被强迫的,被强制的,义务的",,,sholvoir;cet6;exam;core,
compute,,"v.计算,估计,用计算机计算(或确定)",,,sholvoir;cet6;exam;core,
concede,,"vt.勉强,承认,退让;vi.让步",,,sholvoir;cet6;exam;core,
conceive,,"vt.构思,以为,持有;vi.怀孕,考虑,设想",,,sholvoir;cet6;exam;core,
concentrate,,"v.集中,浓缩",,,sholvoir;cet6;exam;core,
concentration,,"n.集中,集合,专心,浓缩,浓度",,,sholvoir;cet6;exam;core,
concept,,"n.观念,概念",,,sholvoir;cet6;exam;core,
conception,,"n.观念,概念",,,sholvoir;cet6;exam;core,
concern,,"vt.涉及,关系到;n.(利害)关系,关心,关注,关注,所关心的是",,,sholvoir;cet6;exam;core,
concise,,"adj.简明的,简练的",,,sholvoir;cet6;exam;core,
conclude,,"v.结束,终止,决定,作出结论;vt.推断,断定,缔结,议定",,,sholvoir;cet6;exam;core,
condemn,,"vt.判刑,处刑,声讨,谴责",,,sholvoir;cet6;exam;core,
condense,,"v.(使)浓缩,精简",,,sholvoir;cet6;exam;core,
conduct,,"n.行为,操行;v.引导,管理,为人,传导",,,sholvoir;cet6;exam;core,
confer,,"vt.授予(称号、学位等),赠与,把...赠与,协议;v.协商,交换意见",,,sholvoir;cet6;exam;core,
conference,,"n.会议,讨论会,协商会",,,sholvoir;cet6;exam;core,
confidence,,n.信心,,,sholvoir;cet6;exam;core,
confident,,"adj.自信的,确信的",,,sholvoir;cet6;exam;core,
confidential,,"adj.秘密的,机密的",,,sholvoir;cet6;exam;core,
configuration,,"n.构造,结构,配置,外形",,,sholvoir;cet6;exam;core,
confine,,"vt.限制,禁闭;n.界限,边界",,,sholvoir;cet6;exam;core,
confirm,,"vt.确定,批准,使巩固,使有效;v.确认,(基督教中)给...行按手礼",,,sholvoir;cet6;exam;core,
conflict,,"n.斗争,冲突;vi.抵触,冲突",,,sholvoir;cet6;exam;core,
conform,,"vt.使一致,使遵守,使顺从;vi.符合,相似,适应环境;adj.一致的,顺从的",,,sholvoir;cet6;exam;core,
confront,,"vt.使面临,对抗",,,sholvoir;cet6;exam;core,
confusion,,"n.混乱,混淆",,,sholvoir;cet6;exam;core,
congress,,"n.(代表)大会,[C～](美国等国的)国会,议会",,,sholvoir;cet6;exam;core,
conscientious,,adj.尽责的,,,sholvoir;cet6;exam;core,
conscious,,"adj.有意识的,有知觉的,故意的,羞怯的",,,sholvoir;cet6;exam;core,
consecutive,,"adj.连续的,联贯的",,,sholvoir;cet6;exam;core,
consensus,,"n.一致同意,多数人的意见,舆论",,,sholvoir;cet6;exam;core,
consent,,"vi.同意,赞成,答应;n.同意,赞成,允诺",,,sholvoir;cet6;exam;core,
consequence,,"n.结果,[逻]推理,推论,因果关系,重要的地位",,,sholvoir;cet6;exam;core,
consequent,,"adj.作为结果的,随之发生的",,,sholvoir;cet6;exam;core,
consequently,,"adv.从而,因此",,,sholvoir;cet6;exam;core,
conservation,,"n.保存,保持,守恒",,,sholvoir;cet6;exam;core,
conservative,,"adj.保守的,守旧的;n.保守派",,,sholvoir;cet6;exam;core,
conserve,,"vt.保存,保藏",,,sholvoir;cet6;exam;core,
considerable,,"adj.相当大(或多)的,值得考虑的,相当可观的",,,sholvoir;cet6;exam;core,
considerate,,adj.考虑周到的,,,sholvoir;cet6;exam;core,
consist,,"vi.由...组成,在于,一致",,,sholvoir;cet6;exam;core,
consistent,,"adj.一致的,调和的,坚固的,[数、统]相容的",,,sholvoir;cet6;exam;core,
console,,"vt.安慰,藉慰;n.[计]控制台",,,sholvoir;cet6;exam;core,
consolidate,,v.巩固,,,sholvoir;cet6;exam;core,
conspicuous,,adj.显著的,,,sholvoir;cet6;exam;core,
constant,,"n.[数、物]常数,恒量;adj.不变的,持续的,坚决的",,,sholvoir;cet6;exam;core,
constituent,,"n.委托人,要素;adj.有选举权的；有宪法制定［修改］权的",,,sholvoir;cet6;exam;core,
constitute,,"vt.制定(法律),建立(政府),组成,任命",,,sholvoir;cet6;exam;core,
constitution,,"n.宪法,构造,体质,体格,国体,章程,惯例",,,sholvoir;cet6;exam;core,
constrain,,"vt.强迫,抑制,拘束",,,sholvoir;cet6;exam;core,
construct,,"vt.建造,构造,创立",,,sholvoir;cet6;exam;core,
consult,,"v.商量,商议,请教,参考,考虑",,,sholvoir;cet6;exam;core,
consultant,,"n.顾问,商议者,咨询者",,,sholvoir;cet6;exam;core,
consume,,"vt.消耗,消费,消灭,大吃大喝,吸引;vi.消灭,毁灭",,,sholvoir;cet6;exam;core,
consumer,,n.消费者,,,sholvoir;cet6;exam;core,
consumption,,"n.消费,消费量,肺病",,,sholvoir;cet6;exam;core,
contact,,"n.接触,联系;vt.接触,联系",,,sholvoir;cet6;exam;core,
contaminate,,v.污染,,,sholvoir;cet6;exam;core,
contemplate,,"v.凝视,沉思,预期,企图",,,sholvoir;cet6;exam;core,
contempt,,"n.轻视,轻蔑,耻辱,不尊敬,[律]藐视法庭(或国会)",,,sholvoir;cet6;exam;core,
contend,,"v.斗争,竞争,主张",,,sholvoir;cet6;exam;core,
contention,,"n.争夺,争论,争辩,论点",,,sholvoir;cet6;exam;core,
contest,,"n.论争,竞赛;v.,争论,争辩,竞赛,争夺",,,sholvoir;cet6;exam;core,
continual,,"adj.连续的,频繁的,持续不断的",,,sholvoir;cet6;exam;core,
continuity,,"n.连续性,连贯性",,,sholvoir;cet6;exam;core,
contract,,"n.合同,契约,婚约;v.使缩短,感染,订约",,,sholvoir;cet6;exam;core,
contradict,,"vt.同...矛盾,同...抵触",,,sholvoir;cet6;exam;core,
contradiction,,"n.反驳,矛盾",,,sholvoir;cet6;exam;core,
contrast,,"vt.使与...对比,使与...对照;vi.和...形成对照;n.对比,对照,(对照中的)差异",,,sholvoir;cet6;exam;core,
contribute,,"v.捐助,捐献,贡献,投稿",,,sholvoir;cet6;exam;core,
contribution,,"n.捐献,贡献,投稿",,,sholvoir;cet6;exam;core,
contrive,,"v.发明,设计,图谋",,,sholvoir;cet6;exam;core,
controversial,,"adj.争论的,争议的",,,sholvoir;cet6;exam;core,
controversy,,"n.论争,辩论,论战",,,sholvoir;cet6;exam;core,
convene,,"v.召集,集合",,,sholvoir;cet6;exam;core,
convenience,,"n.便利,方便,有益,有用的,方便的用具、机械、安排等",,,sholvoir;cet6;exam;core,
convention,,"n.大会,协定,习俗,惯例",,,sholvoir;cet6;exam;core,
conventional,,"adj.惯例的,常规的,习俗的,传统的",,,sholvoir;cet6;exam;core,
converge,,"v.聚合,集中于一点;vt.会聚",,,sholvoir;cet6;exam;core,
conversion,,"n.变换,转化",,,sholvoir;cet6;exam;core,
convert,,"n.皈依者;vt.使转变,转换...,使...改变信仰",,,sholvoir;cet6;exam;core,
convey,,"vt.搬运,传达,转让",,,sholvoir;cet6;exam;core,
convict,,"vt.证明...有罪,宣告...有罪;n.罪犯",,,sholvoir;cet6;exam;core,
convince,,"vt.使确信,使信服",,,sholvoir;cet6;exam;core,
cooperative,,"adj.合作的,协力的",,,sholvoir;cet6;exam;core,
cope,,"vi.(善于)应付,(善于)处理",,,sholvoir;cet6;exam;core,
cord,,"n.绳索,束缚",,,sholvoir;cet6;exam;core,
cordial,,"n.兴奋剂,兴奋性饮料;adj.热忱的,诚恳的,兴奋的",,,sholvoir;cet6;exam;core,
cork,,"n.软木塞,软木,(用塞子)塞住",,,sholvoir;cet6;exam;core,
corporate,,"adj.社团的,法人的,共同的,全体的",,,sholvoir;cet6;exam;core,
corps,,"n.军团,兵队,团,兵种,技术兵种,特殊兵种,(德国大学的)学生联合会",,,sholvoir;cet6;exam;core,
corpse,,n.尸体,,,sholvoir;cet6;exam;core,
correlate,,vt.使相互关联;vi.和...相关,,,sholvoir;cet6;exam;core,
correspondence,,"n.相应,通信,信件",,,sholvoir;cet6;exam;core,
corresponding,,"adj.相应的,通讯的",,,sholvoir;cet6;exam;core,
corrode,,"v.使腐蚀,侵蚀",,,sholvoir;cet6;exam;core,
corrupt,,"adj.腐败的,贪污的,被破坏的,混浊的,(语法)误用的;vt.使腐烂,腐蚀,使恶化;vi.腐烂,堕落",,,sholvoir;cet6;exam;core,
costume,,"n.装束,服装",,,sholvoir;cet6;exam;core,
council,,"n.政务会,理事会,委员会,参议会,讨论会议,顾问班子,立法班子",,,sholvoir;cet6;exam;core,
counsel,,"n.讨论,商议,辩护律师;vt.劝告,忠告",,,sholvoir;cet6;exam;core,
counter,,"n.计算器,计数器,计算者,柜台,筹码;adv.prep.相反地",,,sholvoir;cet6;exam;core,
counterpart,,"n.副本,极相似的人或物,配对物",,,sholvoir;cet6;exam;core,
coupon,,"n.息票,商家的优待券",,,sholvoir;cet6;exam;core,
court,,"n.法院,庭院,朝廷,球场,奉承,求爱;vt.向...献殷勤,追求,博得(喝彩),招致(失败危险等);vi.求爱",,,sholvoir;cet6;exam;core,
courtesy,,"n.谦恭,允许,礼貌",,,sholvoir;cet6;exam;core,
coverage,,n.覆盖,,,sholvoir;cet6;exam;core,
coward,,"n.懦弱的人,胆小的人",,,sholvoir;cet6;exam;core,
cozy,,"adj.舒适的,安逸的,惬意的",,,sholvoir;cet6;exam;core,
cradle,,"n.摇篮,发源地,支船架;vt.将...放在摇篮内",,,sholvoir;cet6;exam;core,
crash,,"n.碰撞,坠落,坠毁,撞击声,爆裂声;v.碰撞,坠落,坠毁,(指商业公司,政府等)破产,垮台",,,sholvoir;cet6;exam;core,
creation,,"n.创造,创作物",,,sholvoir;cet6;exam;core,
credible,,"adj.可信的,可靠的",,,sholvoir;cet6;exam;core,
credit,,"n.信任,信用,声望,荣誉,[财务]贷方,银行存款;vt.相信,信任,把...归给",,,sholvoir;cet6;exam;core,
crew,,"n.全体人员,(工作)队;vbl.crow的过去式",,,sholvoir;cet6;exam;core,
crime,,"n.犯罪,犯罪行为,罪行,罪恶",,,sholvoir;cet6;exam;core,
criminal,,"n.罪犯,犯罪者;adj.犯罪的,犯法的,罪恶的",,,sholvoir;cet6;exam;core,
cripple,,n.跛子;v.削弱,,,sholvoir;cet6;exam;core,
crisis,,"n.疾病的转折点(或转好或恶化),决定性时刻,危机,危险期,历史上的紧要关头,[医]危象,转换期",,,sholvoir;cet6;exam;core,
crisp,,"adj.脆的,易碎的",,,sholvoir;cet6;exam;core,
criterion,,"n.(批评判断的)标准,准据,规范",,,sholvoir;cet6;exam;core,
critic,,"n.批评家,评论家,吹毛求疵者",,,sholvoir;cet6;exam;core,
critical,,"adj.评论的,鉴定的,批评的,危急的,临界的",,,sholvoir;cet6;exam;core,
criticism,,"n.批评,批判",,,sholvoir;cet6;exam;core,
criticize,,"v.批评,责备",,,sholvoir;cet6;exam;core,
crowd,,"n.人群,群众,一堆(东西),一伙;v.群集,拥挤,挤满",,,sholvoir;cet6;exam;core,
crucial,,adj.至关紧要的,,,sholvoir;cet6;exam;core,
crumble,,"v.弄碎,粉碎,崩溃;n.面包屑",,,sholvoir;cet6;exam;core,
crush,,"vt.压碎,碾碎,压服,压垮,粉碎,(使)变形",,,sholvoir;cet6;exam;core,
cucumber,,n.[植]黄瓜,,,sholvoir;cet6;exam;core,
culminate,,v.达到顶点,,,sholvoir;cet6;exam;core,
culture,,"n.文化,文明",,,sholvoir;cet6;exam;core,
cumulative,,adj.累积的,,,sholvoir;cet6;exam;core,
curb,,n.路边,,,sholvoir;cet6;exam;core,
current,,"adj.当前的,通用的,流通的,现在的,草写的,最近的;n.涌流,趋势,电流,水流,气流",,,sholvoir;cet6;exam;core,
curse,,"n.诅咒,咒语,祸根,祸因;vt.诅咒,咒骂,降祸,使受罪",,,sholvoir;cet6;exam;core,
customary,,"adj.习惯的,惯例的",,,sholvoir;cet6;exam;core,
cute,,"adj.可爱的,聪明的,伶俐的,装腔作势的",,,sholvoir;cet6;exam;core,
cycle,,"n.周期,循环,自行车,一段时间,整套,(电学)周波;vi.循环,轮转,骑自行车;vt.使循环,使轮转",,,sholvoir;cet6;exam;core,
cylinder,,"n.圆筒,圆柱体,汽缸,柱面",,,sholvoir;cet6;exam;core,
cynical,,adj.愤世嫉俗的,,,sholvoir;cet6;exam;core,
dart,,"n.标枪,镖,(昆虫的)刺,飞快的动作;v.飞奔,投掷",,,sholvoir;cet6;exam;core,
database,,"n.[计]数据库,资料库",,,sholvoir;cet6;exam;core,
dazzle,,"v.(使)眼花,眩耀;n.耀眼",,,sholvoir;cet6;exam;core,
deadline,,n.最终期限,,,sholvoir;cet6;exam;core,
deadly,,"adj.致命的,势不两立的,死一般的,极度的,必定的",,,sholvoir;cet6;exam;core,
dean,,"n.(大学)院长,主持牧师,(基督教)教长",,,sholvoir;cet6;exam;core,
debate,,"v.争论,辩论;n.争论,辩论",,,sholvoir;cet6;exam;core,
decade,,"n.十年,十",,,sholvoir;cet6;exam;core,
decay,,"vi.&n.腐朽,腐烂,衰减,衰退;v.衰落",,,sholvoir;cet6;exam;core,
deceive,,"v.欺骗,行骗",,,sholvoir;cet6;exam;core,
decent,,"adj.正派的,端庄的,有分寸的,(服装)得体的,大方的;adj.<口>相当好的、象样的",,,sholvoir;cet6;exam;core,
decimal,,"adj.十进的,小数的,以十为基础的,十进制;n.小数",,,sholvoir;cet6;exam;core,
decisive,,adj.决定性的,,,sholvoir;cet6;exam;core,
decorate,,"v.装饰,为...做室内装修",,,sholvoir;cet6;exam;core,
decrease,,"n.减少,减少之量;v.减少",,,sholvoir;cet6;exam;core,
decree,,"n.法令,政令,教令,天命,判决;v.颁布",,,sholvoir;cet6;exam;core,
dedicate,,"vt.献(身),致力,题献(一部著作给某人)",,,sholvoir;cet6;exam;core,
deduce,,"vt.推论,演绎出",,,sholvoir;cet6;exam;core,
deduct,,"vt.扣除,演绎",,,sholvoir;cet6;exam;core,
deem,,"v.认为,相信",,,sholvoir;cet6;exam;core,
default,,"n.默认(值),缺省(值),食言,不履行责任,[律]缺席;v.疏怠职责,缺席,拖欠,默认",,,sholvoir;cet6;exam;core,
defeat,,"n.击败,战胜,失败;vt.击败,战胜,使失败,挫折;v.击败",,,sholvoir;cet6;exam;core,
defect,,"n.过失,缺点",,,sholvoir;cet6;exam;core,
defendant,,"n.被告;adj.辩护的,为自己辩护的",,,sholvoir;cet6;exam;core,
defiance,,"n.挑战,蔑视,挑衅",,,sholvoir;cet6;exam;core,
deficiency,,"n.缺乏,不足",,,sholvoir;cet6;exam;core,
deficit,,"n.赤字,不足额",,,sholvoir;cet6;exam;core,
define,,"vt.定义,详细说明",,,sholvoir;cet6;exam;core,
definitely,,"adv.明确地,干脆地",,,sholvoir;cet6;exam;core,
definition,,"n.定义,解说,精确度,(轮廓影像等的)清晰度",,,sholvoir;cet6;exam;core,
definitive,,"adj.最后的,确定的,权威性的",,,sholvoir;cet6;exam;core,
defy,,"vt.不服从,公然反抗,藐视,挑衅,违抗,使...难于;n.挑战",,,sholvoir;cet6;exam;core,
degenerate,,adj.退化的;v.退化,,,sholvoir;cet6;exam;core,
degrade,,"v.(使)降级,(使)堕落,(使)退化",,,sholvoir;cet6;exam;core,
deliberate,,"adj.深思熟虑的,故意的,预有准备的;v.商讨",,,sholvoir;cet6;exam;core,
delicate,,"adj.精巧的,精致的,病弱的,脆弱的,微妙的,棘手的,灵敏的,精密的",,,sholvoir;cet6;exam;core,
demand,,"n.要求,需求(量),需要;v.要求,需要,要求知道,查询",,,sholvoir;cet6;exam;core,
demonstrate,,"vt.示范,证明,论证;vi.示威",,,sholvoir;cet6;exam;core,
denial,,"n.否认,否定,谢绝,拒绝",,,sholvoir;cet6;exam;core,
denote,,"vt.指示,表示",,,sholvoir;cet6;exam;core,
denounce,,"vt.公开指责,公然抨击,谴责",,,sholvoir;cet6;exam;core,
dentist,,n.牙科医生,,,sholvoir;cet6;exam;core,
deny,,"v.否认,拒绝",,,sholvoir;cet6;exam;core,
depict,,"vt.描述,描写",,,sholvoir;cet6;exam;core,
deport,,"vt.举止,驱逐",,,sholvoir;cet6;exam;core,
depress,,"vt.使沮丧,使消沉,压下,压低,使不活泼,使萧条;v.压下",,,sholvoir;cet6;exam;core,
depression,,"n.沮丧,消沉,低气压,低压",,,sholvoir;cet6;exam;core,
deprive,,"vt.剥夺,使丧失",,,sholvoir;cet6;exam;core,
derive,,vt.得自;vi.起源,,,sholvoir;cet6;exam;core,
descend,,"vi.下来,下降,遗传(指财产,气质,权利),突击,出其不意的拜访;v.下去",,,sholvoir;cet6;exam;core,
descendant,,"n.子孙,后裔,后代",,,sholvoir;cet6;exam;core,
descent,,"n.降下,降落,世系,血统,侵袭",,,sholvoir;cet6;exam;core,
describe,,"vt.描写,记述,形容,形容;v.描述",,,sholvoir;cet6;exam;core,
deserve,,"vt.应受,值得;v.应受",,,sholvoir;cet6;exam;core,
design,,"n.设计,图案,花样,企图,图谋,(小说等的)构思,纲要;v.设计,计划,谋划,构思",,,sholvoir;cet6;exam;core,
designate,,"vt.指明,指出,任命,指派;v.指定,指派",,,sholvoir;cet6;exam;core,
desirable,,"adj.值得要的,合意的,令人想要的,悦人心意的",,,sholvoir;cet6;exam;core,
desire,,"vt.想望,期望,希望,请求(官方丈礼);n.愿望,心愿,要求;v.要求",,,sholvoir;cet6;exam;core,
despise,,vt.轻视,,,sholvoir;cet6;exam;core,
despite,,"prep.不管,尽管,不论",,,sholvoir;cet6;exam;core,
destination,,"n.目的地,[计]目的文件,目的单元格",,,sholvoir;cet6;exam;core,
destined,,adj.去往…的,,,sholvoir;cet6;exam;core,
destiny,,"n.命运,定数",,,sholvoir;cet6;exam;core,
destruction,,"n.破坏,毁灭",,,sholvoir;cet6;exam;core,
destructive,,adj.破坏(性)的,,,sholvoir;cet6;exam;core,
detach,,"vt.分开,分离,分遣,派遣(军队)",,,sholvoir;cet6;exam;core,
detail,,"n.细节,详情;vt.详述,细说;",,,sholvoir;cet6;exam;core,
detain,,"v.拘留,留住,阻止",,,sholvoir;cet6;exam;core,
detect,,"vt.察觉,发觉,侦查,探测;v.发现",,,sholvoir;cet6;exam;core,
detection,,"n.察觉,发觉,侦查,探测,发现",,,sholvoir;cet6;exam;core,
detective,,n.侦探;adj.侦探的,,,sholvoir;cet6;exam;core,
deteriorate,,v.(使)恶化,,,sholvoir;cet6;exam;core,
deviate,,"vi.背离,偏离;v.偏离",,,sholvoir;cet6;exam;core,
device,,"n.装置,设计,图案,策略,发明物,设备;[计]安装设备驱动程序",,,sholvoir;cet6;exam;core,
devise,,"vt.设计,发明,图谋,作出(计划),想出(办法),遗赠给;n.遗赠",,,sholvoir;cet6;exam;core,
devote,,"vt.投入于,献身",,,sholvoir;cet6;exam;core,
diagnose,,v.诊断,,,sholvoir;cet6;exam;core,
dictate,,"v.口述,口授,使听写,指令,指示,命令,规定;n.指示(指理智,变心)",,,sholvoir;cet6;exam;core,
differentiate,,"v.区别,区分",,,sholvoir;cet6;exam;core,
digest,,"v.散播,传播,漫射,扩散,(使)慢慢混合;adj.散开的,弥漫的",,,sholvoir;cet6;exam;core,
diffuse,,"n.分类,摘要;vi.消化;vt.消化,融会贯通",,,sholvoir;cet6;exam;core,
dignity,,"n.尊严,高贵",,,sholvoir;cet6;exam;core,
dilemma,,"n.进退两难的局面,困难的选择",,,sholvoir;cet6;exam;core,
diligent,,"adj.勤勉的,用功的,细心而继续不断的",,,sholvoir;cet6;exam;core,
dilute,,"v.冲淡,变淡,变弱,稀释;adj.淡的,弱的,稀释的",,,sholvoir;cet6;exam;core,
dim,,"adj.暗淡的,模糊的,无光泽的,悲观的,怀疑的;vt.使暗淡,使失去光泽;n.<美俚>笨蛋、傻子",,,sholvoir;cet6;exam;core,
dimension,,"n.尺寸,尺度,维(数),度(数),元",,,sholvoir;cet6;exam;core,
diminish,,"v.(使)减少,(使)变小",,,sholvoir;cet6;exam;core,
dine,,"vi.吃饭,进餐",,,sholvoir;cet6;exam;core,
diploma,,"n.文凭,毕业证书,证明权力、特权、荣誉等的证书,奖状",,,sholvoir;cet6;exam;core,
diplomat,,"n.外交官,有外交手腕的人,有权谋的人",,,sholvoir;cet6;exam;core,
directory,,"n.姓名地址录,目录",,,sholvoir;cet6;exam;core,
disable,,"v.使残废,使失去能力,丧失能力",,,sholvoir;cet6;exam;core,
disaster,,"n.灾难,天灾,灾祸",,,sholvoir;cet6;exam;core,
disastrous,,"adj.损失惨重的,悲伤的",,,sholvoir;cet6;exam;core,
discard,,"vt.丢弃,抛弃;v.放弃",,,sholvoir;cet6;exam;core,
discern,,"v.目睹,认识,洞悉,辨别,看清楚",,,sholvoir;cet6;exam;core,
